att1,att2,att3,att4,att5,att10,att11,att13,att14,att15,att18,att20,att22,att25,att26,att33,att38,att43,att47,att48,att51,att56,att59,att61,att64,att65,att66,att68,att69,att71,att73,att75,att76,att78,att79,att80,att81,att82,att83,att85,att86,att93,att94,att97,att98,att100,att103,att104,att106,att107,att109,att111,att113,att114,att115,att117,att120,att121,att122,att123,att125,att127,att128,att130,att133,att135,att136,att137,att138,att144,att145,att149,att151,att152,att156,att157,att158,att159,att164,att166,att167,att168,att169,att170,att171,att173,att175,att180,att181,att182,att186,att187,att189,att191,att196,att197,att200,att203,att209,att212,class
351.0,429.0,839.0,854.0,658.0,12.0,12.0,350.0,232.0,570.0,1076.0,27.0,5.0,266.0,158.0,24.0,144.0,21.0,14.0,7.0,797.0,19.0,15.0,205.0,705.0,1044.0,882.0,19.0,37.0,8.0,225.0,689.0,688.0,1136.0,28.0,21.0,14.0,2.0,8.0,377.0,317.0,21.0,9.0,410.0,248.0,857.0,23.0,18.0,2.0,14.0,390.0,839.0,1015.0,829.0,23.0,16.0,2.0,389.0,261.0,691.0,931.0,20.0,24.0,19.0,247.0,924.0,887.0,768.0,879.0,3.0,263.0,782.0,20.0,19.0,16.0,289.0,285.0,596.0,20.0,1.0,2.0,9.0,255.0,271.0,677.0,1050.0,20.0,2.0,333.0,387.0,741.0,20.0,44.0,17.0,932.0,648.0,17.0,17.0,589.0,27.0,6
223.0,209.0,678.0,686.0,610.0,12.0,3.0,356.0,244.0,551.0,966.0,31.0,9.0,316.0,418.0,11.0,368.0,17.0,13.0,13.0,624.0,21.0,12.0,297.0,611.0,1018.0,708.0,17.0,2.0,13.0,345.0,656.0,514.0,1008.0,14.0,29.0,21.0,12.0,13.0,433.0,285.0,14.0,5.0,434.0,220.0,677.0,25.0,18.0,12.0,11.0,450.0,682.0,941.0,827.0,21.0,25.0,6.0,337.0,321.0,528.0,861.0,20.0,30.0,5.0,181.0,767.0,757.0,632.0,689.0,7.0,323.0,700.0,4.0,19.0,12.0,339.0,271.0,561.0,30.0,13.0,13.0,7.0,305.0,273.0,550.0,926.0,12.0,6.0,445.0,463.0,679.0,20.0,21.0,14.0,746.0,614.0,17.0,14.0,663.0,25.0,6
246.0,200.0,567.0,708.0,663.0,11.0,4.0,299.0,383.0,556.0,957.0,30.0,10.0,339.0,383.0,13.0,405.0,31.0,14.0,16.0,573.0,20.0,15.0,372.0,643.0,1109.0,673.0,18.0,12.0,12.0,356.0,645.0,528.0,1027.0,4.0,28.0,23.0,13.0,12.0,378.0,296.0,16.0,6.0,481.0,367.0,709.0,23.0,17.0,13.0,12.0,497.0,563.0,1044.0,692.0,21.0,31.0,11.0,328.0,354.0,463.0,958.0,20.0,29.0,4.0,212.0,648.0,777.0,731.0,708.0,10.0,334.0,791.0,14.0,18.0,15.0,344.0,336.0,556.0,29.0,14.0,12.0,12.0,374.0,336.0,503.0,1017.0,12.0,13.0,454.0,462.0,554.0,20.0,19.0,15.0,766.0,657.0,16.0,15.0,680.0,24.0,6
297.0,279.0,650.0,806.0,627.0,7.0,3.0,340.0,208.0,553.0,909.0,27.0,14.0,266.0,362.0,30.0,294.0,17.0,13.0,3.0,650.0,17.0,12.0,275.0,949.0,1103.0,743.0,21.0,23.0,11.0,379.0,682.0,722.0,971.0,16.0,19.0,30.0,17.0,11.0,377.0,271.0,35.0,10.0,558.0,236.0,791.0,31.0,20.0,17.0,11.0,328.0,638.0,1026.0,696.0,21.0,8.0,4.0,289.0,407.0,492.0,946.0,20.0,14.0,0.0,217.0,723.0,801.0,723.0,718.0,3.0,393.0,785.0,6.0,21.0,10.0,369.0,333.0,571.0,14.0,18.0,11.0,13.0,245.0,341.0,564.0,1019.0,12.0,12.0,319.0,531.0,614.0,20.0,28.0,14.0,882.0,619.0,25.0,14.0,634.0,17.0,6
239.0,151.0,688.0,704.0,633.0,13.0,5.0,342.0,336.0,545.0,1010.0,27.0,8.0,264.0,358.0,15.0,388.0,18.0,17.0,12.0,642.0,23.0,18.0,295.0,651.0,1035.0,754.0,21.0,8.0,17.0,325.0,648.0,532.0,1078.0,13.0,29.0,25.0,11.0,17.0,413.0,263.0,18.0,4.0,470.0,312.0,697.0,28.0,14.0,11.0,13.0,446.0,690.0,982.0,759.0,20.0,31.0,1.0,341.0,293.0,580.0,900.0,19.0,26.0,6.0,175.0,775.0,759.0,683.0,777.0,0.0,307.0,741.0,3.0,17.0,13.0,319.0,317.0,567.0,28.0,12.0,17.0,10.0,305.0,317.0,538.0,983.0,11.0,3.0,443.0,395.0,637.0,19.0,17.0,16.0,770.0,627.0,13.0,16.0,618.0,25.0,6
293.0,227.0,761.0,712.0,726.0,9.0,11.0,342.0,288.0,622.0,1084.0,35.0,2.0,246.0,308.0,13.0,328.0,16.0,15.0,16.0,685.0,21.0,16.0,263.0,621.0,1058.0,794.0,15.0,8.0,9.0,297.0,651.0,528.0,1154.0,15.0,27.0,23.0,1.0,9.0,403.0,251.0,16.0,6.0,476.0,268.0,703.0,26.0,22.0,1.0,15.0,448.0,765.0,1029.0,807.0,22.0,35.0,1.0,375.0,307.0,611.0,941.0,21.0,28.0,16.0,231.0,850.0,775.0,744.0,835.0,2.0,249.0,776.0,5.0,19.0,15.0,311.0,301.0,542.0,26.0,2.0,3.0,8.0,271.0,301.0,585.0,1024.0,13.0,1.0,437.0,425.0,667.0,21.0,19.0,18.0,772.0,718.0,21.0,18.0,719.0,25.0,6
323.0,335.0,677.0,724.0,604.0,10.0,8.0,330.0,230.0,528.0,769.0,34.0,11.0,302.0,340.0,17.0,240.0,31.0,10.0,12.0,657.0,16.0,11.0,317.0,793.0,1046.0,557.0,14.0,14.0,14.0,411.0,611.0,632.0,839.0,0.0,28.0,23.0,14.0,14.0,311.0,251.0,22.0,7.0,562.0,242.0,719.0,27.0,23.0,14.0,10.0,338.0,677.0,969.0,594.0,17.0,13.0,3.0,369.0,387.0,535.0,889.0,16.0,29.0,3.0,339.0,762.0,747.0,660.0,538.0,4.0,379.0,728.0,10.0,24.0,13.0,397.0,249.0,518.0,29.0,15.0,14.0,6.0,243.0,265.0,543.0,954.0,8.0,3.0,353.0,511.0,504.0,16.0,29.0,13.0,800.0,604.0,22.0,13.0,639.0,24.0,6
296.0,244.0,613.0,848.0,578.0,7.0,5.0,281.0,241.0,626.0,825.0,24.0,14.0,221.0,425.0,27.0,373.0,18.0,17.0,1.0,661.0,24.0,16.0,240.0,897.0,1048.0,673.0,26.0,20.0,19.0,300.0,735.0,738.0,887.0,13.0,22.0,31.0,17.0,19.0,282.0,134.0,32.0,10.0,475.0,221.0,861.0,24.0,13.0,17.0,9.0,319.0,597.0,971.0,594.0,22.0,13.0,2.0,252.0,334.0,481.0,891.0,21.0,13.0,0.0,218.0,682.0,857.0,662.0,644.0,3.0,366.0,730.0,3.0,16.0,12.0,308.0,198.0,626.0,17.0,18.0,19.0,11.0,226.0,224.0,573.0,956.0,13.0,14.0,364.0,466.0,532.0,21.0,27.0,12.0,922.0,574.0,22.0,12.0,601.0,16.0,6
247.0,243.0,794.0,670.0,592.0,9.0,7.0,412.0,316.0,527.0,949.0,27.0,12.0,334.0,370.0,13.0,392.0,20.0,17.0,18.0,712.0,31.0,16.0,241.0,661.0,1016.0,691.0,21.0,0.0,15.0,333.0,556.0,492.0,1005.0,11.0,35.0,23.0,15.0,17.0,395.0,231.0,16.0,8.0,454.0,284.0,669.0,32.0,12.0,15.0,11.0,298.0,798.0,939.0,784.0,14.0,23.0,1.0,299.0,209.0,644.0,859.0,13.0,26.0,2.0,165.0,883.0,745.0,630.0,682.0,2.0,365.0,698.0,7.0,13.0,15.0,415.0,171.0,537.0,28.0,16.0,19.0,8.0,285.0,173.0,608.0,924.0,5.0,1.0,319.0,341.0,640.0,13.0,19.0,8.0,726.0,596.0,13.0,8.0,649.0,33.0,6
205.0,445.0,627.0,878.0,659.0,15.0,10.0,294.0,254.0,584.0,1086.0,22.0,6.0,232.0,242.0,24.0,214.0,25.0,10.0,2.0,629.0,6.0,9.0,225.0,817.0,1109.0,914.0,18.0,37.0,10.0,285.0,691.0,714.0,1140.0,6.0,14.0,14.0,9.0,4.0,299.0,353.0,21.0,2.0,460.0,314.0,869.0,29.0,37.0,9.0,8.0,348.0,621.0,1056.0,867.0,23.0,16.0,1.0,307.0,487.0,517.0,974.0,22.0,25.0,8.0,199.0,706.0,895.0,757.0,905.0,2.0,305.0,807.0,4.0,28.0,15.0,321.0,459.0,590.0,21.0,10.0,4.0,8.0,229.0,469.0,549.0,1057.0,14.0,7.0,299.0,533.0,787.0,22.0,44.0,11.0,954.0,653.0,36.0,11.0,628.0,8.0,6
330.0,288.0,835.0,779.0,670.0,9.0,9.0,397.0,295.0,524.0,1091.0,32.0,2.0,283.0,245.0,9.0,263.0,15.0,7.0,11.0,779.0,22.0,8.0,238.0,644.0,1122.0,833.0,16.0,16.0,7.0,296.0,625.0,603.0,1157.0,16.0,24.0,19.0,1.0,5.0,410.0,298.0,12.0,6.0,457.0,285.0,774.0,35.0,17.0,1.0,15.0,387.0,839.0,1053.0,826.0,11.0,35.0,2.0,384.0,230.0,685.0,977.0,10.0,25.0,16.0,216.0,924.0,830.0,774.0,862.0,3.0,304.0,818.0,10.0,16.0,16.0,364.0,266.0,548.0,25.0,2.0,5.0,7.0,246.0,266.0,663.0,1066.0,8.0,0.0,338.0,342.0,702.0,10.0,23.0,10.0,847.0,662.0,18.0,12.0,655.0,28.0,6
301.0,325.0,651.0,861.0,612.0,11.0,3.0,304.0,186.0,606.0,856.0,22.0,8.0,202.0,272.0,25.0,216.0,23.0,13.0,0.0,685.0,18.0,14.0,203.0,882.0,1046.0,700.0,22.0,28.0,11.0,293.0,709.0,695.0,916.0,8.0,18.0,25.0,5.0,11.0,291.0,237.0,30.0,6.0,488.0,186.0,872.0,33.0,19.0,5.0,9.0,306.0,639.0,1003.0,671.0,17.0,13.0,1.0,301.0,351.0,515.0,921.0,16.0,11.0,12.0,233.0,724.0,876.0,714.0,677.0,0.0,347.0,756.0,8.0,20.0,13.0,283.0,267.0,604.0,11.0,6.0,11.0,10.0,179.0,281.0,585.0,1012.0,8.0,11.0,307.0,469.0,601.0,16.0,33.0,12.0,937.0,606.0,22.0,12.0,567.0,18.0,6
381.0,311.0,773.0,835.0,637.0,16.0,5.0,422.0,324.0,486.0,1117.0,28.0,5.0,322.0,312.0,23.0,334.0,17.0,9.0,8.0,725.0,28.0,8.0,237.0,676.0,1113.0,909.0,22.0,36.0,13.0,333.0,587.0,665.0,1177.0,14.0,32.0,13.0,8.0,13.0,381.0,231.0,20.0,1.0,474.0,292.0,846.0,37.0,15.0,8.0,9.0,366.0,775.0,1036.0,870.0,15.0,17.0,3.0,327.0,225.0,637.0,956.0,14.0,23.0,9.0,241.0,860.0,890.0,737.0,916.0,4.0,411.0,795.0,12.0,14.0,17.0,427.0,241.0,522.0,29.0,9.0,13.0,8.0,275.0,245.0,605.0,1031.0,6.0,1.0,297.0,341.0,774.0,14.0,45.0,6.0,903.0,629.0,14.0,6.0,644.0,28.0,6
297.0,299.0,776.0,834.0,600.0,13.0,8.0,296.0,310.0,559.0,891.0,24.0,6.0,220.0,338.0,9.0,338.0,25.0,10.0,18.0,694.0,28.0,11.0,213.0,613.0,902.0,653.0,24.0,4.0,6.0,177.0,638.0,652.0,921.0,6.0,20.0,19.0,3.0,6.0,353.0,233.0,12.0,10.0,372.0,244.0,835.0,31.0,9.0,3.0,10.0,414.0,780.0,843.0,808.0,11.0,29.0,1.0,297.0,173.0,626.0,755.0,10.0,19.0,20.0,225.0,865.0,909.0,546.0,630.0,2.0,257.0,618.0,10.0,18.0,15.0,209.0,145.0,541.0,19.0,2.0,6.0,8.0,235.0,137.0,590.0,810.0,2.0,1.0,431.0,309.0,664.0,10.0,23.0,13.0,888.0,600.0,10.0,13.0,667.0,26.0,6
344.0,330.0,670.0,776.0,613.0,8.0,4.0,337.0,289.0,497.0,803.0,17.0,15.0,257.0,295.0,25.0,257.0,25.0,16.0,2.0,658.0,15.0,17.0,286.0,761.0,1081.0,617.0,31.0,16.0,16.0,338.0,650.0,656.0,867.0,6.0,19.0,31.0,18.0,16.0,400.0,292.0,30.0,11.0,523.0,285.0,789.0,33.0,22.0,18.0,12.0,361.0,662.0,1004.0,684.0,11.0,11.0,3.0,268.0,330.0,518.0,924.0,10.0,20.0,1.0,206.0,747.0,815.0,695.0,620.0,2.0,402.0,763.0,10.0,15.0,11.0,336.0,232.0,509.0,20.0,19.0,16.0,12.0,286.0,238.0,562.0,989.0,2.0,9.0,406.0,456.0,604.0,10.0,27.0,15.0,850.0,613.0,21.0,15.0,648.0,17.0,6
383.0,289.0,817.0,871.0,622.0,12.0,13.0,348.0,280.0,522.0,965.0,25.0,5.0,258.0,294.0,6.0,304.0,20.0,13.0,14.0,749.0,25.0,14.0,239.0,626.0,1078.0,717.0,19.0,19.0,7.0,247.0,601.0,699.0,1031.0,11.0,25.0,14.0,2.0,7.0,389.0,209.0,7.0,9.0,414.0,226.0,878.0,34.0,14.0,2.0,13.0,400.0,821.0,1019.0,814.0,12.0,34.0,1.0,403.0,201.0,667.0,937.0,11.0,26.0,19.0,247.0,906.0,938.0,724.0,736.0,2.0,265.0,770.0,9.0,13.0,15.0,287.0,179.0,568.0,18.0,1.0,1.0,8.0,273.0,183.0,639.0,1022.0,3.0,1.0,315.0,331.0,686.0,11.0,28.0,16.0,937.0,616.0,15.0,16.0,609.0,31.0,6
237.0,341.0,743.0,748.0,610.0,16.0,6.0,342.0,270.0,590.0,988.0,32.0,5.0,250.0,224.0,23.0,212.0,18.0,14.0,7.0,707.0,16.0,13.0,207.0,813.0,1032.0,796.0,16.0,28.0,8.0,319.0,691.0,600.0,1052.0,19.0,28.0,29.0,8.0,8.0,351.0,323.0,28.0,1.0,500.0,276.0,743.0,30.0,21.0,8.0,12.0,330.0,743.0,993.0,751.0,20.0,19.0,2.0,357.0,319.0,619.0,911.0,17.0,29.0,9.0,213.0,828.0,779.0,716.0,785.0,3.0,305.0,750.0,9.0,22.0,16.0,349.0,287.0,596.0,29.0,9.0,8.0,9.0,199.0,291.0,601.0,1012.0,11.0,2.0,327.0,417.0,665.0,17.0,29.0,15.0,824.0,606.0,20.0,15.0,559.0,26.0,6
267.0,189.0,709.0,690.0,661.0,13.0,4.0,380.0,320.0,556.0,1007.0,30.0,8.0,304.0,348.0,14.0,378.0,19.0,14.0,13.0,645.0,20.0,13.0,301.0,691.0,1101.0,739.0,18.0,13.0,14.0,347.0,633.0,530.0,1077.0,12.0,26.0,22.0,11.0,14.0,455.0,253.0,19.0,4.0,482.0,306.0,691.0,29.0,17.0,11.0,12.0,446.0,713.0,1032.0,734.0,21.0,26.0,0.0,359.0,325.0,577.0,954.0,20.0,27.0,6.0,177.0,798.0,751.0,733.0,768.0,1.0,321.0,795.0,4.0,20.0,14.0,341.0,313.0,554.0,27.0,12.0,14.0,9.0,309.0,317.0,555.0,1029.0,12.0,2.0,411.0,433.0,610.0,20.0,20.0,15.0,756.0,653.0,16.0,15.0,662.0,26.0,6
340.0,346.0,766.0,927.0,622.0,10.0,18.0,377.0,221.0,559.0,990.0,19.0,3.0,333.0,249.0,14.0,199.0,16.0,8.0,5.0,740.0,21.0,9.0,290.0,690.0,1076.0,766.0,27.0,27.0,12.0,252.0,658.0,749.0,1054.0,15.0,17.0,12.0,0.0,4.0,426.0,276.0,11.0,7.0,397.0,197.0,926.0,34.0,24.0,0.0,8.0,417.0,764.0,1021.0,857.0,12.0,26.0,2.0,378.0,336.0,612.0,935.0,11.0,24.0,17.0,256.0,849.0,978.0,730.0,771.0,1.0,280.0,762.0,9.0,15.0,12.0,330.0,244.0,563.0,14.0,1.0,4.0,11.0,370.0,260.0,610.0,1032.0,7.0,4.0,342.0,454.0,733.0,11.0,30.0,19.0,991.0,624.0,21.0,11.0,607.0,25.0,6
249.0,165.0,656.0,690.0,684.0,14.0,3.0,358.0,332.0,649.0,1040.0,30.0,3.0,310.0,374.0,15.0,404.0,19.0,13.0,16.0,654.0,24.0,12.0,271.0,617.0,1072.0,750.0,18.0,10.0,11.0,287.0,726.0,508.0,1110.0,16.0,30.0,25.0,6.0,11.0,435.0,235.0,18.0,1.0,434.0,288.0,685.0,27.0,15.0,6.0,9.0,442.0,660.0,1041.0,763.0,23.0,35.0,5.0,329.0,237.0,522.0,953.0,22.0,25.0,11.0,159.0,745.0,765.0,760.0,791.0,6.0,293.0,790.0,6.0,16.0,19.0,329.0,261.0,587.0,29.0,7.0,11.0,12.0,303.0,257.0,596.0,1046.0,14.0,5.0,419.0,363.0,623.0,22.0,17.0,12.0,750.0,680.0,16.0,12.0,635.0,28.0,6
264.0,150.0,660.0,646.0,645.0,14.0,1.0,333.0,337.0,553.0,1027.0,28.0,7.0,265.0,371.0,17.0,411.0,27.0,15.0,14.0,598.0,26.0,14.0,264.0,585.0,1125.0,751.0,20.0,4.0,15.0,264.0,618.0,474.0,1097.0,4.0,28.0,27.0,10.0,15.0,360.0,224.0,20.0,3.0,463.0,293.0,647.0,27.0,13.0,10.0,9.0,441.0,664.0,1048.0,768.0,19.0,29.0,1.0,284.0,220.0,524.0,968.0,18.0,23.0,7.0,178.0,749.0,709.0,739.0,782.0,2.0,282.0,807.0,6.0,16.0,15.0,314.0,288.0,539.0,27.0,11.0,15.0,8.0,300.0,288.0,528.0,1033.0,10.0,1.0,424.0,352.0,632.0,18.0,15.0,12.0,712.0,637.0,14.0,12.0,656.0,28.0,6
351.0,269.0,720.0,905.0,668.0,11.0,16.0,342.0,260.0,501.0,1010.0,20.0,4.0,280.0,324.0,8.0,294.0,22.0,10.0,10.0,670.0,22.0,11.0,277.0,652.0,1080.0,720.0,22.0,21.0,12.0,247.0,594.0,729.0,1080.0,9.0,20.0,14.0,1.0,4.0,411.0,181.0,7.0,8.0,408.0,238.0,906.0,34.0,19.0,1.0,10.0,430.0,724.0,1039.0,799.0,18.0,32.0,1.0,401.0,285.0,594.0,951.0,17.0,23.0,18.0,265.0,809.0,964.0,734.0,761.0,2.0,223.0,782.0,9.0,18.0,15.0,273.0,187.0,529.0,13.0,0.0,2.0,8.0,343.0,201.0,548.0,1024.0,9.0,1.0,347.0,403.0,651.0,17.0,28.0,19.0,971.0,662.0,18.0,13.0,651.0,26.0,6
321.0,277.0,728.0,790.0,685.0,10.0,3.0,332.0,242.0,531.0,902.0,24.0,3.0,284.0,312.0,23.0,270.0,12.0,15.0,5.0,708.0,18.0,14.0,265.0,821.0,1119.0,708.0,22.0,22.0,13.0,289.0,662.0,642.0,968.0,19.0,20.0,29.0,0.0,13.0,387.0,223.0,28.0,7.0,470.0,220.0,797.0,32.0,19.0,0.0,13.0,372.0,722.0,1076.0,641.0,16.0,19.0,6.0,291.0,335.0,572.0,994.0,15.0,15.0,17.0,237.0,807.0,805.0,787.0,685.0,5.0,369.0,829.0,9.0,20.0,8.0,311.0,233.0,573.0,15.0,1.0,13.0,13.0,281.0,245.0,598.0,1085.0,11.0,8.0,333.0,459.0,553.0,15.0,25.0,12.0,866.0,679.0,20.0,12.0,638.0,22.0,6
333.0,247.0,776.0,771.0,626.0,10.0,4.0,348.0,316.0,491.0,902.0,25.0,11.0,234.0,282.0,24.0,306.0,20.0,12.0,7.0,738.0,23.0,11.0,185.0,824.0,1080.0,692.0,23.0,19.0,14.0,317.0,660.0,627.0,968.0,11.0,23.0,30.0,14.0,14.0,325.0,243.0,29.0,7.0,514.0,286.0,776.0,36.0,14.0,14.0,6.0,284.0,776.0,1007.0,717.0,14.0,16.0,0.0,271.0,225.0,622.0,929.0,13.0,24.0,3.0,193.0,861.0,818.0,708.0,685.0,1.0,399.0,770.0,11.0,17.0,14.0,357.0,235.0,555.0,24.0,15.0,14.0,9.0,193.0,233.0,626.0,1004.0,5.0,2.0,279.0,343.0,611.0,13.0,26.0,9.0,845.0,618.0,13.0,9.0,629.0,29.0,6
228.0,484.0,812.0,934.0,654.0,12.0,15.0,193.0,191.0,723.0,905.0,23.0,7.0,201.0,161.0,31.0,101.0,18.0,7.0,7.0,860.0,15.0,8.0,202.0,957.0,976.0,793.0,9.0,36.0,3.0,234.0,856.0,804.0,941.0,31.0,15.0,21.0,12.0,3.0,216.0,344.0,28.0,7.0,373.0,253.0,903.0,14.0,28.0,6.0,9.0,257.0,788.0,975.0,678.0,30.0,9.0,8.0,212.0,310.0,638.0,883.0,29.0,16.0,11.0,302.0,873.0,885.0,766.0,744.0,11.0,362.0,742.0,33.0,33.0,6.0,230.0,278.0,657.0,16.0,11.0,5.0,15.0,180.0,280.0,742.0,1024.0,37.0,22.0,322.0,426.0,628.0,29.0,37.0,10.0,1022.0,632.0,37.0,10.0,531.0,1.0,6
220.0,274.0,628.0,824.0,629.0,12.0,2.0,269.0,177.0,541.0,929.0,30.0,5.0,227.0,403.0,5.0,301.0,30.0,14.0,15.0,642.0,22.0,13.0,242.0,631.0,941.0,663.0,18.0,8.0,12.0,220.0,658.0,646.0,987.0,1.0,26.0,15.0,2.0,12.0,364.0,226.0,8.0,5.0,355.0,161.0,825.0,28.0,15.0,2.0,10.0,427.0,632.0,876.0,784.0,16.0,27.0,0.0,280.0,322.0,478.0,790.0,15.0,27.0,15.0,200.0,717.0,887.0,579.0,668.0,1.0,272.0,655.0,9.0,16.0,14.0,230.0,194.0,559.0,27.0,3.0,12.0,9.0,258.0,210.0,542.0,849.0,7.0,2.0,446.0,464.0,636.0,15.0,27.0,13.0,886.0,625.0,16.0,13.0,694.0,26.0,6
275.0,337.0,787.0,784.0,654.0,11.0,15.0,284.0,230.0,566.0,1070.0,34.0,0.0,224.0,276.0,7.0,222.0,18.0,11.0,13.0,733.0,14.0,12.0,231.0,669.0,1102.0,816.0,4.0,18.0,5.0,269.0,665.0,612.0,1136.0,13.0,26.0,17.0,3.0,5.0,353.0,277.0,10.0,4.0,440.0,260.0,755.0,28.0,29.0,3.0,11.0,386.0,791.0,1041.0,835.0,18.0,35.0,0.0,393.0,367.0,645.0,963.0,17.0,19.0,14.0,225.0,876.0,823.0,756.0,841.0,1.0,223.0,808.0,7.0,32.0,14.0,301.0,305.0,570.0,27.0,4.0,1.0,9.0,275.0,313.0,619.0,1046.0,9.0,2.0,329.0,487.0,709.0,17.0,25.0,14.0,848.0,646.0,30.0,14.0,647.0,14.0,6
244.0,282.0,830.0,655.0,642.0,9.0,11.0,393.0,363.0,547.0,984.0,27.0,12.0,327.0,235.0,21.0,269.0,17.0,3.0,13.0,776.0,23.0,4.0,280.0,692.0,1098.0,716.0,21.0,8.0,9.0,330.0,658.0,483.0,1054.0,14.0,31.0,31.0,15.0,11.0,430.0,418.0,24.0,8.0,447.0,373.0,642.0,35.0,20.0,15.0,15.0,379.0,834.0,1029.0,815.0,7.0,29.0,0.0,302.0,284.0,680.0,951.0,6.0,32.0,2.0,128.0,919.0,710.0,746.0,735.0,1.0,382.0,792.0,14.0,21.0,14.0,382.0,346.0,589.0,28.0,16.0,9.0,9.0,304.0,346.0,658.0,1038.0,6.0,2.0,378.0,364.0,669.0,6.0,11.0,6.0,719.0,634.0,19.0,18.0,631.0,25.0,6
240.0,216.0,650.0,711.0,676.0,14.0,6.0,405.0,311.0,571.0,1084.0,31.0,7.0,387.0,337.0,15.0,353.0,20.0,10.0,13.0,636.0,23.0,11.0,324.0,720.0,1116.0,842.0,17.0,14.0,8.0,380.0,650.0,535.0,1148.0,21.0,33.0,25.0,10.0,8.0,454.0,340.0,18.0,3.0,421.0,297.0,700.0,28.0,18.0,10.0,10.0,449.0,652.0,1067.0,825.0,24.0,33.0,6.0,370.0,312.0,520.0,985.0,23.0,30.0,7.0,174.0,737.0,758.0,778.0,863.0,7.0,376.0,820.0,13.0,19.0,14.0,400.0,362.0,545.0,32.0,11.0,8.0,9.0,340.0,362.0,554.0,1076.0,15.0,8.0,394.0,418.0,709.0,23.0,17.0,11.0,777.0,670.0,17.0,11.0,631.0,27.0,6
197.0,197.0,825.0,651.0,608.0,8.0,5.0,364.0,346.0,576.0,978.0,29.0,13.0,300.0,322.0,16.0,360.0,15.0,13.0,18.0,745.0,29.0,14.0,221.0,710.0,1026.0,718.0,19.0,3.0,15.0,289.0,617.0,497.0,1038.0,16.0,37.0,26.0,16.0,15.0,371.0,265.0,19.0,9.0,432.0,302.0,630.0,31.0,14.0,16.0,15.0,286.0,829.0,949.0,763.0,15.0,22.0,1.0,263.0,221.0,675.0,869.0,14.0,26.0,1.0,141.0,914.0,702.0,650.0,719.0,2.0,341.0,708.0,6.0,13.0,15.0,377.0,269.0,578.0,30.0,17.0,15.0,8.0,275.0,271.0,639.0,942.0,8.0,1.0,331.0,319.0,627.0,14.0,16.0,8.0,713.0,604.0,15.0,12.0,633.0,31.0,6
312.0,398.0,656.0,874.0,656.0,13.0,10.0,263.0,163.0,571.0,899.0,18.0,2.0,179.0,281.0,23.0,173.0,23.0,16.0,3.0,686.0,4.0,17.0,252.0,799.0,1120.0,725.0,22.0,30.0,10.0,328.0,700.0,706.0,961.0,8.0,10.0,23.0,5.0,10.0,342.0,310.0,28.0,2.0,495.0,225.0,873.0,33.0,33.0,5.0,16.0,387.0,644.0,1051.0,724.0,17.0,21.0,4.0,326.0,462.0,498.0,973.0,16.0,21.0,12.0,248.0,729.0,877.0,752.0,714.0,3.0,346.0,812.0,8.0,24.0,10.0,302.0,374.0,573.0,17.0,6.0,4.0,13.0,232.0,384.0,580.0,1048.0,8.0,12.0,342.0,580.0,642.0,16.0,35.0,19.0,950.0,648.0,32.0,19.0,653.0,10.0,6
297.0,167.0,740.0,708.0,662.0,7.0,4.0,340.0,346.0,483.0,997.0,28.0,14.0,242.0,406.0,16.0,426.0,25.0,16.0,13.0,680.0,30.0,15.0,269.0,691.0,1128.0,707.0,22.0,5.0,16.0,357.0,578.0,540.0,1067.0,6.0,36.0,26.0,17.0,16.0,369.0,275.0,19.0,10.0,520.0,306.0,703.0,33.0,15.0,17.0,10.0,324.0,744.0,1063.0,788.0,17.0,24.0,0.0,285.0,201.0,610.0,983.0,16.0,23.0,0.0,169.0,829.0,771.0,758.0,748.0,1.0,373.0,816.0,8.0,14.0,14.0,365.0,303.0,535.0,29.0,18.0,16.0,9.0,261.0,299.0,570.0,1056.0,8.0,2.0,365.0,363.0,640.0,16.0,16.0,13.0,772.0,656.0,14.0,13.0,649.0,30.0,6
336.0,286.0,634.0,817.0,676.0,4.0,6.0,335.0,209.0,585.0,893.0,23.0,11.0,265.0,395.0,30.0,295.0,17.0,14.0,1.0,650.0,15.0,15.0,270.0,910.0,1140.0,759.0,19.0,23.0,10.0,400.0,694.0,703.0,953.0,14.0,19.0,30.0,12.0,10.0,382.0,262.0,35.0,13.0,577.0,223.0,812.0,29.0,22.0,12.0,14.0,389.0,628.0,1071.0,662.0,21.0,12.0,2.0,356.0,442.0,492.0,993.0,20.0,12.0,5.0,236.0,713.0,816.0,772.0,726.0,3.0,382.0,832.0,4.0,23.0,12.0,386.0,328.0,571.0,12.0,13.0,10.0,11.0,252.0,344.0,562.0,1068.0,12.0,14.0,336.0,568.0,600.0,20.0,28.0,17.0,893.0,668.0,27.0,17.0,673.0,15.0,6
