age,race,gender,grade90,income96,partner,height,weight,famsize,genhealth,illegalact,charged,jobsnum90,afqt89,typejob90,jobtrain90,income96gt17
19.0,FRENCH,Male,12TH GRADE,3.3,No,509.0,175.0,5.0,Excellent,0.0,0.0,5.0,35.0,busi,Yes,1
15.0,ENGLISH,Male,4TH YR COL,5.6,No,601.0,175.0,6.0,Very Good,0.0,0.0,4.0,84.0,manuf,No,1
14.0,FRENCH,Male,2ND YR COL,2.5,No,601.0,187.0,6.0,Excellent,0.0,0.0,2.0,56.0,retail,No,1
14.0,GERMAN,Female,4TH YR COL,3.8,No,503.0,115.0,5.0,Fair,0.0,0.0,14.0,82.0,busi,No,1
18.0,FRENCH,Female,2ND YR COL,3.8,No,509.0,145.0,4.0,Very Good,0.0,0.0,9.0,86.0,pro,No,1
17.0,ENGLISH,Male,1ST YR COL,0.75,No,509.0,225.0,5.0,Very Good,3.0,0.0,9.0,91.0,pro,No,0
20.0,FRENCH,Male,12TH GRADE,1.5,No,601.0,185.0,3.0,Very Good,0.0,0.0,5.0,47.0,transp,No,0
21.0,FRENCH,Female,2ND YR COL,1.6,No,504.0,120.0,3.0,Good,0.0,0.0,19.0,55.0,enter,Yes,0
17.0,GERMAN,Female,1ST YR COL,1.4,No,509.0,163.0,4.0,Good,0.0,0.0,7.0,43.0,pub,Yes,0
15.0,GERMAN,Female,1ST YR COL,0.2185,No,506.0,165.0,5.0,Very Good,0.0,0.0,2.0,80.0,agri,No,0
15.0,GERMAN,Female,12TH GRADE,0.6,No,600.0,165.0,5.0,Very Good,0.0,0.0,3.0,42.0,retail,No,0
17.0,GERMAN,Male,2ND YR COL,3.1,No,601.0,185.0,4.0,Excellent,0.0,0.0,13.0,69.0,retail,No,1
19.0,GERMAN,Male,12TH GRADE,0.45,No,602.0,184.0,4.0,Excellent,0.0,0.0,9.0,53.0,manuf,No,0
16.0,FRENCH,Female,11TH GRADE,1.4,No,504.0,105.0,7.0,Good,1.0,0.0,7.0,12.0,manuf,No,0
20.0,OTHER,Female,1ST YR COL,2.9,No,501.0,105.0,2.0,Good,0.0,0.0,7.0,84.0,transp,Yes,1
17.0,GERMAN,Female,4TH YR COL,4.5,No,507.0,142.0,3.0,Good,0.0,0.0,9.0,97.0,fin,No,1
14.0,IRISH,Male,12TH GRADE,1.1,No,601.0,160.0,4.0,Very Good,3.0,0.0,16.0,47.0,wholesale,No,0
19.0,GERMAN,Female,12TH GRADE,1.0,No,500.0,110.0,4.0,Excellent,0.0,0.0,4.0,87.0,pro,No,0
15.0,GERMAN,Male,4TH YR COL,13.8775,No,507.0,160.0,4.0,Very Good,0.0,0.0,7.0,94.0,manuf,Yes,1
19.0,GERMAN,Male,12TH GRADE,1.5,No,508.0,135.0,3.0,Good,1.0,0.0,17.0,82.0,busi,No,0
20.0,FILIPINO,Female,12TH GRADE,2.18,No,506.0,230.0,5.0,Very Good,4.0,0.0,5.0,94.0,manuf,No,1
14.0,FILIPINO,Female,4TH YR COL,3.1474,No,506.0,135.0,5.0,Good,0.0,0.0,6.0,92.0,transp,Yes,1
21.0,GERMAN,Female,12TH GRADE,1.4,No,505.0,160.0,2.0,Good,0.0,0.0,7.0,52.0,retail,No,0
17.0,FRENCH,Male,12TH GRADE,1.0,No,511.0,180.0,4.0,Very Good,3.0,0.0,4.0,77.0,construction,No,0
21.0,GERMAN,Male,1ST YR COL,3.0,No,511.0,160.0,5.0,Very Good,0.0,0.0,7.0,87.0,manuf,Yes,1
18.0,GERMAN,Female,4TH YR COL,2.27,No,506.0,118.0,5.0,Excellent,0.0,0.0,9.0,65.0,busi,No,1
17.0,ENGLISH,Male,4TH YR COL,4.6,No,600.0,195.0,7.0,Good,0.0,0.0,10.0,82.0,fin,No,1
16.0,ENGLISH,Male,4TH YR COL,5.4,No,511.0,170.0,7.0,Excellent,0.0,0.0,7.0,84.0,fin,Yes,1
14.0,ENGLISH,Male,4TH YR COL,6.5,No,510.0,175.0,7.0,Excellent,0.0,0.0,5.0,89.0,busi,No,1
14.0,GERMAN,Male,4TH YR COL,2.75,No,509.0,140.0,7.0,Very Good,0.0,0.0,9.0,91.0,pro,No,1
18.0,OTHER,Male,2ND YR COL,4.4,No,511.0,160.0,7.0,Excellent,0.0,0.0,4.0,85.0,construction,No,1
16.0,OTHER,Female,5TH YR COL,5.69,No,507.0,130.0,7.0,Good,0.0,0.0,3.0,73.0,busi,No,1
21.0,OTHER,Female,12TH GRADE,0.42,No,502.0,105.0,3.0,Very Good,0.0,0.0,5.0,56.0,pro,No,0
14.0,GERMAN,Female,1ST YR COL,1.3,No,503.0,145.0,4.0,Very Good,0.0,0.0,13.0,50.0,retail,No,0
16.0,OTHER,Male,3RD YR COL,2.7,No,510.0,240.0,2.0,Good,1.0,0.0,8.0,84.0,agri,No,1
15.0,FRENCH,Female,12TH GRADE,1.1,No,502.0,125.0,5.0,Very Good,0.0,0.0,5.0,45.0,pro,Yes,0
14.0,OTHER,Female,12TH GRADE,1.4,No,506.0,135.0,4.0,Fair,0.0,0.0,5.0,19.0,retail,No,0
17.0,IRISH,Male,12TH GRADE,2.1,No,509.0,185.0,6.0,Good,0.0,1.0,3.0,54.0,manuf,No,1
16.0,NATIVE-AMERICAN,Male,12TH GRADE,1.9,No,508.0,170.0,6.0,Good,0.0,0.0,8.0,61.0,transp,Yes,1
17.0,OTHER,Female,4TH YR COL,1.9756,No,503.0,140.0,6.0,Good,0.0,0.0,12.0,49.0,busi,No,1
16.0,NATIVE-AMERICAN,Male,2ND YR COL,3.0,No,509.0,170.0,6.0,Very Good,2.0,0.0,9.0,67.0,mining,No,1
16.0,FRENCH,Male,2ND YR COL,3.0,No,511.0,175.0,3.0,Very Good,0.0,0.0,6.0,69.0,construction,No,1
19.0,ENGLISH,Male,12TH GRADE,5.2,No,602.0,190.0,3.0,Very Good,1.0,0.0,5.0,73.0,transp,No,1
19.0,OTHER,Male,2ND YR COL,2.0,No,601.0,165.0,10.0,Very Good,0.0,0.0,5.0,93.0,personal,No,1
16.0,GERMAN,Female,12TH GRADE,0.5451,No,503.0,140.0,6.0,Very Good,0.0,0.0,5.0,35.0,retail,No,0
14.0,GERMAN,Female,2ND YR COL,1.43,No,504.0,135.0,6.0,Good,0.0,0.0,6.0,53.0,fin,No,0
16.0,FRENCH,Female,5TH YR COL,1.0,No,501.0,108.0,5.0,Excellent,0.0,0.0,10.0,72.0,pro,No,0
17.0,ENGLISH,Female,4TH YR COL,3.0,No,504.0,115.0,5.0,Excellent,0.0,0.0,4.0,99.0,retail,No,1
15.0,ENGLISH,Female,4TH YR COL,2.315,No,505.0,135.0,5.0,Very Good,0.0,0.0,5.0,18.0,pro,No,1
17.0,ITALIAN,Female,4TH YR COL,4.3,No,502.0,109.0,3.0,Excellent,0.0,0.0,8.0,92.0,pro,Yes,1
18.0,ENGLISH,Female,5TH YR COL,3.4,No,507.0,170.0,6.0,Excellent,0.0,0.0,8.0,95.0,pro,No,1
18.0,IRISH,Female,12TH GRADE,0.6758,No,505.0,140.0,5.0,Good,0.0,0.0,10.0,61.0,pro,No,0
21.0,OTHER,Male,4TH YR COL,2.8013,No,505.0,132.0,5.0,Very Good,0.0,0.0,16.0,91.0,personal,No,1
16.0,OTHER,Female,3RD YR COL,3.1,No,503.0,110.0,5.0,Excellent,0.0,0.0,16.0,87.0,manuf,No,1
21.0,GERMAN,Male,12TH GRADE,1.98,No,602.0,170.0,2.0,Very Good,0.0,0.0,8.0,71.0,personal,No,1
19.0,ENGLISH,Female,2ND YR COL,1.95,No,508.0,117.0,3.0,Very Good,0.0,0.0,8.0,57.0,pro,Yes,1
21.0,GERMAN,Male,2ND YR COL,5.4,No,510.0,145.0,2.0,Very Good,2.0,0.0,4.0,75.0,fin,No,1
20.0,FRENCH,Female,12TH GRADE,0.3,No,506.0,140.0,2.0,Very Good,0.0,0.0,6.0,87.0,fin,No,0
21.0,ITALIAN,Male,1ST YR COL,2.8,Yes,508.0,150.0,2.0,Excellent,1.0,0.0,12.0,55.0,retail,No,1
20.0,POLISH,Male,12TH GRADE,2.6,No,600.0,180.0,2.0,Very Good,0.0,0.0,3.0,74.0,construction,No,1
15.0,GERMAN,Female,4TH YR COL,3.75,No,508.0,150.0,4.0,Excellent,0.0,0.0,13.0,62.0,pro,No,1
18.0,ENGLISH,Male,12TH GRADE,3.0,No,601.0,195.0,5.0,Good,0.0,0.0,3.0,56.0,manuf,No,1
21.0,AMERICAN,Male,2ND YR COL,3.8,No,511.0,190.0,2.0,Very Good,0.0,0.0,1.0,78.0,retail,No,1
21.0,OTHER,Female,1ST YR COL,1.76,No,503.0,116.0,2.0,Excellent,0.0,0.0,1.0,41.0,fin,No,1
18.0,FRENCH,Male,4TH YR COL,5.1,No,508.0,170.0,4.0,Excellent,0.0,0.0,10.0,58.0,retail,No,1
17.0,OTHER,Male,4TH YR COL,3.4,No,602.0,200.0,3.0,Very Good,2.0,0.0,12.0,73.0,fin,No,1
20.0,GERMAN,Male,4TH YR COL,5.0,No,602.0,200.0,6.0,Very Good,4.0,0.0,4.0,89.0,construction,Yes,1
17.0,GERMAN,Male,4TH YR COL,4.5,No,600.0,165.0,6.0,Very Good,4.0,0.0,4.0,79.0,manuf,No,1
16.0,GERMAN,Female,12TH GRADE,1.9,Yes,507.0,120.0,5.0,Very Good,0.0,0.0,9.0,14.0,manuf,No,1
22.0,IRISH,Male,12TH GRADE,2.96,No,510.0,155.0,4.0,Fair,0.0,0.0,6.0,59.0,manuf,No,1
19.0,NONE,Male,11TH GRADE,2.7,No,510.0,167.0,4.0,Good,1.0,0.0,3.0,23.0,manuf,No,1
20.0,OTHER,Male,12TH GRADE,2.25,No,600.0,205.0,3.0,Good,0.0,0.0,7.0,37.0,agri,No,1
20.0,GERMAN,Male,12TH GRADE,2.7,No,505.0,190.0,6.0,Fair,0.0,0.0,1.0,33.0,manuf,No,1
16.0,NATIVE-AMERICAN,Male,12TH GRADE,2.34,No,510.0,185.0,6.0,Very Good,0.0,0.0,3.0,15.0,manuf,No,1
14.0,ENGLISH,Female,4TH YR COL,0.1,No,506.0,140.0,4.0,Very Good,0.0,0.0,5.0,27.0,manuf,No,0
17.0,ENGLISH,Male,12TH GRADE,3.3,No,600.0,180.0,4.0,Good,2.0,0.0,6.0,71.0,agri,No,1
14.0,GERMAN,Male,12TH GRADE,1.5,Yes,506.0,180.0,6.0,Good,0.0,0.0,6.0,44.0,manuf,No,0
19.0,ENGLISH,Male,12TH GRADE,2.3,No,508.0,160.0,5.0,Very Good,0.0,0.0,4.0,23.0,construction,No,1
18.0,AMERICAN,Female,12TH GRADE,2.0,No,506.0,110.0,2.0,Excellent,0.0,0.0,2.0,37.0,manuf,No,1
15.0,ENGLISH,Female,12TH GRADE,0.6442,No,506.0,115.0,6.0,Excellent,0.0,0.0,7.0,39.0,construction,No,0
19.0,IRISH,Male,6TH YR COL,4.5,No,510.0,160.0,4.0,Excellent,0.0,0.0,10.0,95.0,manuf,No,1
14.0,ENGLISH,Female,1ST YR COL,1.1,No,503.0,142.0,4.0,Fair,0.0,0.0,2.0,48.0,personal,No,0
15.0,ENGLISH,Male,10TH GRADE,1.1,No,510.0,173.0,8.0,Very Good,0.0,0.0,17.0,13.0,retail,No,0
21.0,GERMAN,Male,12TH GRADE,2.75,No,602.0,230.0,5.0,Very Good,0.0,0.0,5.0,59.0,pro,No,1
15.0,GERMAN,Female,4TH YR COL,4.7,No,508.0,140.0,5.0,Excellent,0.0,0.0,4.0,78.0,busi,No,1
18.0,NATIVE-AMERICAN,Female,12TH GRADE,1.7,No,500.0,110.0,3.0,Excellent,0.0,0.0,7.0,45.0,manuf,No,0
16.0,GERMAN,Female,1ST YR COL,1.1,No,504.0,100.0,6.0,Very Good,0.0,0.0,3.0,36.0,retail,No,0
15.0,ENGLISH,Female,2ND YR COL,2.0,No,503.0,115.0,4.0,Good,0.0,0.0,4.0,68.0,pro,No,1
21.0,GERMAN,Male,12TH GRADE,2.85,No,511.0,240.0,3.0,Very Good,0.0,0.0,11.0,55.0,wholesale,No,1
18.0,AMERICAN,Female,12TH GRADE,0.8,No,502.0,182.0,3.0,Very Good,0.0,0.0,10.0,19.0,pro,Yes,0
15.0,AMERICAN,Male,8TH GRADE,0.0,No,510.0,225.0,8.0,Poor,2.0,0.0,13.0,3.0,construction,No,0
15.0,ENGLISH,Female,1ST YR COL,0.3,No,506.0,185.0,5.0,Poor,0.0,0.0,4.0,37.0,personal,No,0
21.0,GERMAN,Male,4TH YR COL,2.8,No,601.0,250.0,1.0,Excellent,0.0,0.0,3.0,68.0,wholesale,No,1
15.0,INDIAN,Male,7TH GRADE,0.5312,No,510.0,160.0,5.0,Fair,0.0,0.0,4.0,11.0,construction,No,0
14.0,AMERICAN,Male,12TH GRADE,1.9,No,508.0,155.0,5.0,Very Good,0.0,0.0,7.0,12.0,manuf,No,1
18.0,GERMAN,Female,1ST YR COL,2.8,No,503.0,135.0,4.0,Very Good,0.0,0.0,6.0,32.0,pro,No,1
21.0,ITALIAN,Male,4TH YR COL,3.0,Yes,511.0,165.0,1.0,Excellent,0.0,0.0,6.0,81.0,agri,No,1
18.0,MEXICAN-AMERICAN,Male,8TH GRADE,2.6,No,502.0,135.0,5.0,Good,0.0,1.0,4.0,6.0,mining,No,1
15.0,MEXICAN-AMERICAN,Female,8TH GRADE,0.0,Yes,501.0,125.0,5.0,Very Good,0.0,0.0,3.0,5.0,personal,No,0
16.0,GERMAN,Female,12TH GRADE,2.2,Yes,505.0,128.0,7.0,Good,0.0,0.0,4.0,21.0,busi,No,1
15.0,ENGLISH,Female,1ST YR COL,0.88,Yes,504.0,113.0,4.0,Very Good,1.0,0.0,7.0,67.0,mining,No,0
16.0,OTHER,Female,4TH YR COL,3.4,No,502.0,163.0,8.0,Excellent,0.0,0.0,12.0,61.0,manuf,Yes,1
15.0,GERMAN,Female,12TH GRADE,3.0,Yes,506.0,148.0,8.0,Very Good,0.0,0.0,5.0,49.0,wholesale,No,1
14.0,OTHER,Female,4TH YR COL,1.2,No,503.0,140.0,8.0,Excellent,0.0,0.0,10.0,43.0,wholesale,Yes,0
16.0,GERMAN,Female,10TH GRADE,1.0218,No,503.0,135.0,4.0,Good,3.0,0.0,21.0,21.0,pro,Yes,0
16.0,ENGLISH,Male,1ST YR COL,5.5,Yes,601.0,180.0,4.0,Good,0.0,0.0,9.0,63.0,construction,No,1
14.0,ENGLISH,Female,12TH GRADE,1.2,No,504.0,140.0,6.0,Excellent,0.0,0.0,13.0,51.0,retail,Yes,0
19.0,NATIVE-AMERICAN,Male,4TH YR COL,3.7,No,600.0,185.0,1.0,Good,0.0,0.0,9.0,82.0,manuf,No,1
20.0,GERMAN,Female,12TH GRADE,2.8,No,506.0,200.0,1.0,Very Good,0.0,0.0,5.0,55.0,pro,Yes,1
20.0,GERMAN,Female,1ST YR COL,3.2,No,507.0,205.0,1.0,Good,1.0,0.0,4.0,59.0,personal,No,1
15.0,GERMAN,Female,2ND YR COL,3.76,No,507.0,202.0,6.0,Good,0.0,0.0,3.0,87.0,pro,Yes,1
17.0,MEXICAN,Male,12TH GRADE,2.16,No,511.0,175.0,5.0,Very Good,4.0,0.0,1.0,3.0,construction,No,1
21.0,ENGLISH,Female,4TH YR COL,4.0,No,506.0,140.0,1.0,Excellent,1.0,0.0,9.0,89.0,pro,No,1
14.0,IRISH,Female,3RD YR COL,5.3,No,509.0,200.0,5.0,Very Good,0.0,0.0,5.0,67.0,construction,No,1
14.0,MEXICAN-AMERICAN,Male,12TH GRADE,2.2,No,510.0,140.0,2.0,Very Good,0.0,0.0,8.0,52.0,transp,No,1
15.0,MEXICAN-AMERICAN,Female,12TH GRADE,2.9,No,502.0,115.0,7.0,Good,0.0,0.0,5.0,17.0,pub,No,1
15.0,ENGLISH,Male,12TH GRADE,2.8,No,510.0,150.0,3.0,Very Good,0.0,1.0,3.0,19.0,retail,No,1
21.0,ITALIAN,Male,12TH GRADE,6.0,Yes,511.0,200.0,1.0,Very Good,0.0,1.0,2.0,19.0,mining,No,1
20.0,FRENCH,Female,3RD YR COL,3.2,No,502.0,115.0,5.0,Good,0.0,0.0,3.0,87.0,pub,No,1
18.0,SCOTTISH,Female,4TH YR COL,5.0,No,507.0,135.0,6.0,Excellent,2.0,0.0,14.0,78.0,manuf,No,1
18.0,GERMAN,Female,4TH YR COL,2.4,No,508.0,125.0,6.0,Very Good,0.0,0.0,14.0,76.0,manuf,No,1
17.0,OTHER-SPANISH,Female,3RD YR COL,2.2,No,501.0,163.0,4.0,Very Good,0.0,0.0,6.0,67.0,pro,No,1
16.0,OTHER,Male,6TH YR COL,0.0,No,510.0,165.0,4.0,Good,3.0,0.0,9.0,71.0,manuf,No,0
22.0,ENGLISH,Female,4TH YR COL,2.3,No,505.0,122.0,1.0,Excellent,0.0,0.0,5.0,76.0,wholesale,No,1
17.0,ENGLISH,Female,5TH YR COL,7.5,No,508.0,155.0,7.0,Excellent,3.0,0.0,13.0,58.0,busi,No,1
15.0,ENGLISH,Male,7TH YR COL,13.8775,No,509.0,175.0,6.0,Excellent,0.0,0.0,10.0,99.0,pro,No,1
20.0,GERMAN,Male,12TH GRADE,2.8,No,510.0,148.0,3.0,Excellent,0.0,0.0,6.0,25.0,mining,No,1
14.0,GERMAN,Male,7TH YR COL,3.71,No,510.0,170.0,4.0,Good,1.0,0.0,9.0,81.0,pro,Yes,1
15.0,FRENCH,Male,2ND YR COL,2.74,No,510.0,185.0,5.0,Very Good,4.0,0.0,17.0,57.0,retail,Yes,1
19.0,AMERICAN,Male,2ND YR COL,6.0,Yes,511.0,170.0,3.0,Excellent,4.0,0.0,5.0,94.0,manuf,Yes,1
21.0,AMERICAN,Male,4TH YR COL,5.3,No,511.0,165.0,3.0,Very Good,0.0,0.0,8.0,97.0,manuf,No,1
18.0,ENGLISH,Male,5TH YR COL,3.8,No,510.0,165.0,2.0,Excellent,0.0,0.0,8.0,96.0,retail,No,1
21.0,GERMAN,Male,12TH GRADE,2.5,No,511.0,169.0,4.0,Very Good,0.0,0.0,3.0,38.0,wholesale,No,1
17.0,ENGLISH,Female,1ST YR COL,3.8,No,506.0,115.0,4.0,Good,0.0,0.0,5.0,66.0,retail,No,1
19.0,MEXICAN-AMERICAN,Female,2ND YR COL,3.5,No,507.0,147.0,1.0,Excellent,0.0,0.0,12.0,52.0,pro,No,1
19.0,GERMAN,Female,4TH YR COL,13.8775,No,508.0,125.0,4.0,Excellent,0.0,0.0,6.0,96.0,fin,No,1
17.0,GERMAN,Male,4TH YR COL,13.8775,No,511.0,170.0,3.0,Excellent,3.0,0.0,6.0,99.0,busi,No,1
18.0,GERMAN,Female,12TH GRADE,0.0225,No,504.0,125.0,3.0,Very Good,0.0,0.0,6.0,76.0,retail,No,0
18.0,GERMAN,Male,12TH GRADE,7.2,Yes,511.0,190.0,4.0,Very Good,0.0,0.0,5.0,77.0,manuf,No,1
17.0,AMERICAN,Male,1ST YR COL,2.7,No,511.0,165.0,4.0,Excellent,0.0,0.0,10.0,62.0,busi,No,1
20.0,AMERICAN,Female,3RD YR COL,3.58,No,507.0,141.0,3.0,Excellent,0.0,0.0,9.0,64.0,fin,No,1
17.0,ENGLISH,Male,5TH YR COL,8.96,No,600.0,155.0,4.0,Very Good,0.0,0.0,7.0,98.0,manuf,No,1
20.0,OTHER,Female,2ND YR COL,1.4,No,600.0,160.0,4.0,Very Good,0.0,0.0,8.0,35.0,pro,No,0
14.0,GERMAN,Female,3RD YR COL,1.37,No,503.0,115.0,4.0,Very Good,0.0,0.0,6.0,51.0,transp,No,0
15.0,IRISH,Male,4TH YR COL,4.5,No,508.0,145.0,3.0,Very Good,0.0,0.0,5.0,57.0,transp,No,1
19.0,BLACK,Female,1ST YR COL,3.2,No,505.0,227.0,6.0,Good,0.0,0.0,7.0,10.0,pro,No,1
15.0,BLACK,Female,1ST YR COL,1.4,No,504.0,135.0,6.0,Very Good,0.0,0.0,3.0,27.0,pro,No,0
21.0,ENGLISH,Female,3RD YR COL,0.0,No,501.0,117.0,3.0,Excellent,0.0,0.0,4.0,97.0,pro,No,0
20.0,GERMAN,Female,12TH GRADE,1.2,No,507.0,127.0,2.0,Very Good,0.0,1.0,17.0,59.0,busi,No,0
17.0,GERMAN,Female,12TH GRADE,0.0,No,506.0,113.0,5.0,Very Good,0.0,0.0,13.0,30.0,fin,No,0
15.0,ENGLISH,Male,12TH GRADE,4.3,No,511.0,165.0,5.0,Good,0.0,0.0,7.0,58.0,retail,No,1
18.0,POLISH,Male,1ST YR COL,2.32,No,602.0,240.0,5.0,Excellent,0.0,0.0,8.0,55.0,manuf,No,1
16.0,ENGLISH,Female,2ND YR COL,4.8,No,503.0,118.0,5.0,Very Good,0.0,0.0,10.0,43.0,manuf,Yes,1
18.0,BLACK,Female,2ND YR COL,0.5,No,507.0,176.0,4.0,Fair,0.0,0.0,7.0,23.0,retail,No,0
21.0,AMERICAN,Female,12TH GRADE,1.6,No,505.0,120.0,2.0,Good,0.0,0.0,4.0,22.0,manuf,No,0
20.0,NATIVE-AMERICAN,Female,12TH GRADE,1.0,No,510.0,175.0,3.0,Very Good,0.0,0.0,5.0,37.0,agri,No,0
14.0,IRISH,Female,1ST YR COL,2.4,No,506.0,125.0,1.0,Excellent,0.0,0.0,2.0,53.0,pro,No,1
19.0,NATIVE-AMERICAN,Female,9TH GRADE,0.9,No,504.0,115.0,1.0,Excellent,0.0,0.0,11.0,52.0,manuf,No,0
21.0,BLACK,Female,12TH GRADE,1.5,No,504.0,142.0,2.0,Good,0.0,1.0,16.0,28.0,pro,No,0
15.0,GERMAN,Male,3RD YR COL,1.8,No,506.0,163.0,7.0,Good,3.0,0.0,5.0,17.0,busi,No,1
21.0,BLACK,Female,3RD YR COL,0.85,No,502.0,120.0,4.0,Excellent,0.0,0.0,5.0,27.0,pro,No,0
20.0,BLACK,Female,1ST YR COL,2.6,No,508.0,220.0,6.0,Good,0.0,0.0,4.0,13.0,pro,No,1
18.0,BLACK,Female,10TH GRADE,1.1522,No,506.0,176.0,6.0,Very Good,0.0,0.0,2.0,2.0,retail,No,0
16.0,BLACK,Male,11TH GRADE,1.9,No,509.0,200.0,6.0,Very Good,0.0,0.0,5.0,23.0,transp,No,1
20.0,BLACK,Male,12TH GRADE,0.0,Yes,503.0,140.0,2.0,Good,0.0,0.0,9.0,15.0,busi,No,0
20.0,BLACK,Male,12TH GRADE,4.0,No,511.0,155.0,3.0,Fair,0.0,0.0,11.0,4.0,manuf,No,1
17.0,BLACK,Male,12TH GRADE,0.4,No,506.0,150.0,4.0,Fair,0.0,0.0,13.0,6.0,personal,No,0
19.0,BLACK,Female,12TH GRADE,1.89,No,411.0,132.0,2.0,Good,0.0,0.0,8.0,8.0,enter,Yes,1
14.0,ENGLISH,Female,4TH YR COL,2.4,No,504.0,110.0,4.0,Good,0.0,0.0,8.0,52.0,retail,No,1
15.0,GERMAN,Female,6TH YR COL,0.32,No,507.0,130.0,4.0,Very Good,0.0,0.0,16.0,66.0,pro,No,0
17.0,AMERICAN,Male,12TH GRADE,6.2,No,506.0,157.0,4.0,Good,0.0,0.0,11.0,40.0,transp,Yes,1
20.0,AMERICAN,Female,2ND YR COL,0.0,No,508.0,145.0,2.0,Poor,0.0,0.0,9.0,36.0,pro,No,0
15.0,ENGLISH,Female,4TH YR COL,4.0,No,502.0,112.0,5.0,Very Good,2.0,0.0,8.0,92.0,pub,No,1
18.0,IRISH,Female,12TH GRADE,0.0,No,505.0,122.0,3.0,Very Good,0.0,1.0,3.0,69.0,construction,No,0
17.0,ENGLISH,Male,2ND YR COL,4.85,No,600.0,155.0,3.0,Very Good,0.0,0.0,6.0,42.0,manuf,No,1
15.0,AMERICAN,Male,12TH GRADE,3.5,No,507.0,160.0,5.0,Good,1.0,0.0,7.0,18.0,retail,Yes,1
21.0,IRISH,Female,4TH YR COL,1.6,No,505.0,130.0,4.0,Good,0.0,0.0,4.0,95.0,pro,No,0
20.0,GERMAN,Female,12TH GRADE,1.55,No,508.0,168.0,1.0,Excellent,0.0,0.0,5.0,43.0,pro,No,0
19.0,NATIVE-AMERICAN,Female,10TH GRADE,0.0,No,504.0,102.0,11.0,Good,0.0,0.0,10.0,19.0,retail,No,0
20.0,FRENCH,Female,12TH GRADE,3.3,No,505.0,115.0,4.0,Very Good,0.0,0.0,5.0,69.0,manuf,Yes,1
20.0,NATIVE-AMERICAN,Male,12TH GRADE,5.2,No,600.0,172.0,2.0,Very Good,0.0,0.0,5.0,13.0,transp,No,1
19.0,ENGLISH,Female,4TH YR COL,2.1,No,508.0,200.0,3.0,Good,0.0,0.0,7.0,87.0,pro,No,1
22.0,AMERICAN,Female,2ND YR COL,0.0,No,504.0,138.0,3.0,Very Good,0.0,0.0,3.0,77.0,pro,No,0
17.0,ENGLISH,Female,11TH GRADE,0.6,No,507.0,160.0,4.0,Excellent,0.0,0.0,12.0,50.0,agri,Yes,0
15.0,AMERICAN,Male,4TH YR COL,1.4,No,511.0,135.0,4.0,Very Good,0.0,0.0,6.0,77.0,wholesale,No,0
14.0,ENGLISH,Female,12TH GRADE,0.68,No,501.0,90.0,8.0,Excellent,0.0,0.0,7.0,65.0,manuf,No,0
21.0,JAPANESE,Male,12TH GRADE,0.8,No,508.0,160.0,5.0,Excellent,0.0,0.0,4.0,24.0,wholesale,No,0
19.0,JAPANESE,Female,3RD YR COL,3.0,Yes,503.0,125.0,5.0,Very Good,0.0,0.0,4.0,56.0,fin,Yes,1
19.0,ITALIAN,Male,12TH GRADE,5.0,No,506.0,130.0,6.0,Very Good,1.0,0.0,10.0,70.0,construction,No,1
18.0,ITALIAN,Female,12TH GRADE,2.0,No,500.0,92.0,6.0,Excellent,0.0,0.0,11.0,53.0,pro,Yes,1
16.0,GERMAN,Female,2ND YR COL,2.8917,No,504.0,104.0,6.0,Very Good,0.0,0.0,4.0,70.0,pro,No,1
16.0,ENGLISH,Male,12TH GRADE,4.0,No,511.0,140.0,4.0,Very Good,0.0,0.0,8.0,6.0,busi,No,1
20.0,ENGLISH,Female,12TH GRADE,2.1,No,507.0,137.0,4.0,Very Good,0.0,0.0,9.0,67.0,retail,Yes,1
15.0,GERMAN,Female,12TH GRADE,0.0,No,506.0,145.0,3.0,Good,0.0,0.0,17.0,25.0,retail,No,0
14.0,ENGLISH,Female,1ST YR COL,1.75,No,502.0,123.0,4.0,Excellent,0.0,0.0,10.0,21.0,fin,No,1
19.0,ENGLISH,Male,12TH GRADE,4.4,No,600.0,155.0,4.0,Very Good,0.0,0.0,7.0,47.0,manuf,No,1
17.0,ENGLISH,Female,12TH GRADE,0.15,No,508.0,135.0,1.0,Good,0.0,0.0,20.0,22.0,retail,No,0
16.0,GERMAN,Male,12TH GRADE,2.8,No,504.0,125.0,4.0,Very Good,0.0,0.0,4.0,43.0,retail,No,1
17.0,IRISH,Female,12TH GRADE,6.5,Yes,511.0,130.0,4.0,Very Good,0.0,0.0,4.0,68.0,retail,No,1
15.0,ENGLISH,Male,4TH YR COL,4.4,No,601.0,175.0,2.0,Very Good,0.0,0.0,7.0,93.0,manuf,Yes,1
18.0,NATIVE-AMERICAN,Male,12TH GRADE,4.9,No,510.0,170.0,1.0,Fair,0.0,0.0,4.0,42.0,mining,No,1
17.0,ENGLISH,Male,3RD YR COL,1.0,No,600.0,190.0,5.0,Good,0.0,0.0,11.0,84.0,pro,No,0
14.0,ENGLISH,Female,2ND YR COL,0.78,No,506.0,120.0,5.0,Good,0.0,0.0,17.0,43.0,agri,No,0
18.0,ENGLISH,Male,1ST YR COL,1.8,No,510.0,136.0,5.0,Very Good,0.0,0.0,14.0,67.0,retail,No,1
